Date;Open;High;Low;Close;Adj Close;Volume;;Date;sentiment_polarity;sentiment_neg;sentiment_neu;sentiment_pos;news_count
9.02.2022;176.0500031;176.6499939;174.8999939;176.2799988;174.288269;71285000;;23.11.2021;0.45032;0.05288;0.84404;0.10312;25
10.02.2022;174.1399994;175.4799957;171.5500031;172.1199951;170.1753082;90865900;;24.11.2021;-0.0188;0.059;0.8582;0.08285;20
11.02.2022;172.3300018;173.0800018;168.0399933;168.6399994;166.7346191;98670700;;25.11.2021;0.981166667;0.0255;0.853333333;0.121166667;6
14.02.2022;167.3699951;169.5800018;166.5599976;168.8800049;166.9718933;86185500;;26.11.2021;0.406904762;0.035809524;0.875809524;0.088285714;21
15.02.2022;170.9700012;172.9499969;170.25;172.7899933;170.8377228;62527400;;27.11.2021;0.89325;0.03725;0.8455;0.11725;4
16.02.2022;171.8500061;173.3399963;170.0500031;172.5500031;170.6004486;61177400;;28.11.2021;0.70875;0.032;0.84025;0.128;4
17.02.2022;171.0299988;171.9100037;168.4700012;168.8800049;166.9718933;69589300;;29.11.2021;0.597944444;0.035166667;0.89;0.074722222;18
18.02.2022;169.8200073;170.5399933;166.1900024;167.3000031;165.4097595;82772700;;30.11.2021;0.3896;0.06656;0.84304;0.09044;25
22.02.2022;164.9799957;166.6900024;162.1499939;164.3200073;162.4634094;91162800;;1.12.2021;0.463933333;0.034333333;0.872866667;0.092833333;30
23.02.2022;165.5399933;166.1499939;159.75;160.0700073;158.2614441;90009200;;2.12.2021;0.092316667;0.0824;0.841866667;0.07575;60
24.02.2022;152.5800018;162.8500061;152;162.7400055;160.9012604;141147500;;3.12.2021;0.55434375;0.05471875;0.85965625;0.0856875;32
25.02.2022;163.8399963;165.1199951;160.8699951;164.8500061;162.987442;91974200;;4.12.2021;0.673666667;0.024;0.876166667;0.100166667;6
28.02.2022;163.0599976;165.4199982;162.4299927;165.1199951;163.2543793;95056600;;5.12.2021;0.844;0.011666667;0.904666667;0.083666667;3
1.03.2022;164.6999969;166.6000061;161.9700012;163.1999969;161.3560791;83474400;;6.12.2021;0.550264706;0.049294118;0.858147059;0.092529412;34
2.03.2022;164.3899994;167.3600006;162.9499969;166.5599976;164.6781006;79724800;;7.12.2021;0.529326531;0.034367347;0.872183673;0.093469388;49
3.03.2022;168.4700012;168.9100037;165.5500031;166.2299957;164.3518372;76678400;;8.12.2021;0.439780488;0.038317073;0.883658537;0.077926829;41
4.03.2022;164.4900055;165.5500031;162.1000061;163.1699982;161.3264008;83737200;;9.12.2021;0.537242424;0.044212121;0.859969697;0.095969697;33
7.03.2022;163.3600006;165.0200043;159.0399933;159.3000031;157.5001373;96418800;;10.12.2021;0.593619048;0.027571429;0.888095238;0.084428571;21
8.03.2022;158.8200073;162.8800049;155.8000031;157.4400024;155.6611786;131148300;;11.12.2021;0.6724;0.0322;0.8756;0.0922;10
9.03.2022;161.4799957;163.4100037;159.4100037;162.9499969;161.1088715;91454900;;12.12.2021;0.646428571;0.031571429;0.831428571;0.137;7
10.03.2022;160.1999969;160.3899994;155.9799957;158.5200043;156.7289581;105342000;;13.12.2021;0.622767857;0.028517857;0.874767857;0.096732143;56
11.03.2022;158.9299927;159.2799988;154.5;154.7299957;152.9817657;96970100;;14.12.2021;0.486703704;0.041166667;0.879407407;0.079518519;54
14.03.2022;151.4499969;154.1199951;150.1000061;150.6199951;148.9182129;108732100;;15.12.2021;0.369727273;0.044954545;0.848318182;0.106727273;22
15.03.2022;150.8999939;155.5700073;150.3800049;155.0899963;153.3377075;92964300;;16.12.2021;0.2920625;0.05809375;0.87575;0.06615625;32
16.03.2022;157.0500031;160;154.4600067;159.5899963;157.7868652;102300200;;17.12.2021;0.473892857;0.037285714;0.875464286;0.087321429;28
17.03.2022;158.6100006;161;157.6300049;160.6199951;158.8052368;75615400;;18.12.2021;0.758285714;0.012571429;0.878714286;0.108714286;7
18.03.2022;160.5099945;164.4799957;159.7599945;163.9799957;162.1272278;123511700;;19.12.2021;-0.142571429;0.091571429;0.833714286;0.074714286;7
21.03.2022;163.5099945;166.3500061;163.0099945;165.3800049;163.5114594;95811400;;20.12.2021;0.227315789;0.064052632;0.871052632;0.064684211;19
22.03.2022;165.5099945;169.4199982;164.9100037;168.8200073;166.9125671;81532000;;21.12.2021;0.750214286;0.039964286;0.834035714;0.125928571;28
23.03.2022;167.9900055;172.6399994;167.6499939;170.2100067;168.2868805;98062700;;22.12.2021;0.600035714;0.036642857;0.855785714;0.107571429;28
24.03.2022;171.0599976;174.1399994;170.2100067;174.0700073;172.1032562;90131400;;23.12.2021;0.705733333;0.0362;0.866266667;0.097466667;15
25.03.2022;173.8800049;175.2799988;172.75;174.7200012;172.7459412;80546200;;24.12.2021;0.633272727;0.025454545;0.853636364;0.120909091;11
28.03.2022;172.1699982;175.7299957;172;175.6000061;173.6159668;90371900;;26.12.2021;0.756666667;0.046333333;0.746;0.207333333;3
29.03.2022;176.6900024;179.0099945;176.3399963;178.9600067;176.9380035;100589400;;27.12.2021;0.672608696;0.024130435;0.871347826;0.104347826;23
30.03.2022;178.5500031;179.6100006;176.6999969;177.7700043;175.7614441;92633200;;28.12.2021;0.635693878;0.020142857;0.880326531;0.099530612;49
31.03.2022;177.8399963;178.0299988;174.3999939;174.6100006;172.6371307;103049300;;29.12.2021;0.37428125;0.04271875;0.87834375;0.07890625;32
1.04.2022;174.0299988;174.8800049;171.9400024;174.3099976;172.3405457;78751300;;30.12.2021;0.425928571;0.037964286;0.836821429;0.124964286;28
4.04.2022;174.5700073;178.4900055;174.4400024;178.4400024;176.4238892;76468400;;31.12.2021;0.458153846;0.040461538;0.868692308;0.090846154;13
5.04.2022;177.5;178.3000031;174.4199982;175.0599976;173.0820618;73401800;;1.01.2022;0.292666667;0.047666667;0.845333333;0.107;6
6.04.2022;172.3600006;173.6300049;170.1300049;171.8300018;169.8885651;89058800;;2.01.2022;0.67;0.036;0.8435;0.121;2
7.04.2022;171.1600037;173.3600006;169.8500061;172.1399994;170.1950684;77594700;;3.01.2022;0.738944444;0.021833333;0.863055556;0.115111111;36
8.04.2022;171.7799988;171.7799988;169.1999969;170.0899963;168.1682281;76575500;;4.01.2022;0.601394737;0.026789474;0.876921053;0.096368421;38
11.04.2022;168.7100067;169.0299988;165.5;165.75;163.8772583;72246700;;5.01.2022;0.43152;0.03528;0.88104;0.08372;25
12.04.2022;168.0200043;169.8699951;166.6399994;167.6600037;165.765686;79265200;;6.01.2022;0.586807692;0.0205;0.894230769;0.085230769;26
13.04.2022;167.3899994;171.0399933;166.7700043;170.3999939;168.4747162;70618900;;7.01.2022;0.651794118;0.023911765;0.873617647;0.102558824;34
14.04.2022;170.6199951;171.2700043;165.0399933;165.2899933;163.4224396;75329400;;8.01.2022;0.55275;0.067;0.812;0.121;4
18.04.2022;163.9199982;166.6000061;163.5700073;165.0700073;163.2049408;69023900;;10.01.2022;0.507424242;0.029333333;0.881545455;0.089121212;33
19.04.2022;165.0200043;167.8200073;163.9100037;167.3999939;165.508606;67723800;;11.01.2022;0.558826087;0.02173913;0.881347826;0.097086957;23
20.04.2022;168.7599945;168.8800049;166.1000061;167.2299957;165.3405304;67929800;;12.01.2022;0.639710526;0.026315789;0.871868421;0.101736842;38
21.04.2022;168.9100037;171.5299988;165.9100037;166.4199982;164.5396576;87227800;;13.01.2022;0.677439024;0.024585366;0.877073171;0.098390244;41
22.04.2022;166.4600067;167.8699951;161.5;161.7899933;159.9619904;84882400;;14.01.2022;0.59376;0.0318;0.87348;0.09476;25
25.04.2022;161.1199951;163.1699982;158.4600067;162.8800049;161.0396881;96046400;;15.01.2022;0.5765;0.0265;0.8975;0.076;4
26.04.2022;162.25;162.3399963;156.7200012;156.8000031;155.0283813;95623200;;16.01.2022;0.406;0.032666667;0.843333333;0.124;3
27.04.2022;155.9100037;159.7899933;155.3800049;156.5700073;154.8009644;88063200;;17.01.2022;0.792333333;0.0286;0.840933333;0.130333333;15
28.04.2022;159.25;164.5200043;158.9299927;163.6399994;161.7910919;130216800;;18.01.2022;0.643923077;0.030384615;0.87374359;0.095794872;39
29.04.2022;161.8399963;166.1999969;157.25;157.6499939;155.8687744;131747600;;19.01.2022;0.67525;0.02971875;0.87346875;0.09678125;32
2.05.2022;156.7100067;158.2299957;153.2700043;157.9600067;156.1752777;123055300;;20.01.2022;0.483179487;0.035410256;0.886205128;0.078487179;39
3.05.2022;158.1499939;160.7100067;156.3200073;159.4799957;157.6781006;88966500;;21.01.2022;0.601190476;0.039404762;0.862666667;0.098;42
4.05.2022;159.6699982;166.4799957;159.2599945;166.0200043;164.1442108;108256500;;22.01.2022;0.617888889;0.050444444;0.788;0.161444444;9
5.05.2022;163.8500061;164.0800018;154.9499969;156.7700043;154.9987183;130525300;;23.01.2022;0.3887;0.0294;0.9147;0.056;10
6.05.2022;156.0099945;159.4400024;154.1799927;157.2799988;155.7314148;116124600;;24.01.2022;0.4853;0.03526;0.87098;0.09384;50
9.05.2022;154.9299927;155.8300018;151.4900055;152.0599976;150.5628357;131577900;;25.01.2022;0.598861111;0.031361111;0.884555556;0.084;36
10.05.2022;155.5200043;156.7400055;152.9299927;154.5099945;152.9886932;115366700;;26.01.2022;0.44325;0.040305556;0.883972222;0.075666667;36
11.05.2022;153.5;155.4499969;145.8099976;146.5;145.0575714;142689800;;27.01.2022;0.522333333;0.033092593;0.873314815;0.093648148;54
12.05.2022;142.7700043;146.1999969;138.8000031;142.5599976;141.1563721;182602000;;28.01.2022;0.454445783;0.051927711;0.843180723;0.104903614;83
13.05.2022;144.5899963;148.1000061;143.1100006;147.1100006;145.6615601;113990900;;29.01.2022;0.777;0.0285;0.879;0.0925;2
16.05.2022;145.5500031;147.5200043;144.1799927;145.5399933;144.1069946;86643800;;30.01.2022;0.3614;0.067;0.8186;0.1144;5
17.05.2022;148.8600006;149.7700043;146.6799927;149.2400055;147.7706146;78336300;;31.01.2022;0.589395349;0.035372093;0.872511628;0.092139535;43
18.05.2022;146.8500061;147.3600006;139.8999939;140.8200073;139.4335022;109742900;;1.02.2022;0.654026316;0.029210526;0.878394737;0.0925;38
19.05.2022;139.8800049;141.6600037;136.6000061;137.3500061;135.9976807;136095600;;2.02.2022;0.59825;0.030875;0.880725;0.088425;40
20.05.2022;139.0899963;140.6999969;132.6100006;137.5899963;136.2352905;137426100;;3.02.2022;0.296412698;0.05015873;0.879269841;0.070603175;63
23.05.2022;137.7899933;143.2599945;137.6499939;143.1100006;141.700943;117726300;;4.02.2022;0.577116279;0.037906977;0.860906977;0.101093023;43
24.05.2022;140.8099976;141.9700012;137.3300018;140.3600006;138.9779968;104132700;;5.02.2022;0.763;0.028714286;0.747285714;0.224;7
25.05.2022;138.4299927;141.7899933;138.3399963;140.5200043;139.1364594;92482700;;6.02.2022;0.391923077;0.031615385;0.882692308;0.085846154;13
26.05.2022;137.3899994;144.3399963;137.1399994;143.7799988;142.3643341;90601500;;7.02.2022;0.5574;0.037925;0.85195;0.110175;40
27.05.2022;145.3899994;149.6799927;145.2599945;149.6399994;148.166626;90978500;;8.02.2022;0.609090909;0.041659091;0.860909091;0.097272727;44
31.05.2022;149.0700073;150.6600037;146.8399963;148.8399963;147.374527;103718400;;9.02.2022;0.636702128;0.034468085;0.85612766;0.109361702;47
1.06.2022;149.8999939;151.7400055;147.6799927;148.7100067;147.2458038;74286600;;10.02.2022;0.72530303;0.03330303;0.852454545;0.11430303;33
2.06.2022;147.8300018;151.2700043;146.8600006;151.2100067;149.7211914;72348100;;11.02.2022;0.669115385;0.036576923;0.867;0.096461538;26
3.06.2022;146.8999939;147.9700012;144.4600067;145.3800049;143.9486084;88570300;;12.02.2022;0.4435;0.05825;0.86375;0.07775;4
6.06.2022;147.0299988;148.5700073;144.8999939;146.1399994;144.7011108;71598400;;13.02.2022;0.181333333;0.0905;0.837833333;0.0715;6
7.06.2022;144.3500061;149;144.1000061;148.7100067;147.2458038;67808200;;14.02.2022;0.495888889;0.048333333;0.831444444;0.120296296;27
8.06.2022;148.5800018;149.8699951;147.4600067;147.9600067;146.5032196;53950200;;15.02.2022;0.322571429;0.024428571;0.883904762;0.091571429;21
9.06.2022;147.0800018;147.9499969;142.5299988;142.6399994;141.2355804;69473000;;16.02.2022;0.64125;0.041805556;0.843777778;0.114388889;36
10.06.2022;140.2799988;140.7599945;137.0599976;137.1300049;135.7798462;91437900;;17.02.2022;0.435378378;0.041459459;0.855243243;0.103216216;37
13.06.2022;132.8699951;135.1999969;131.4400024;131.8800049;130.581543;122207100;;18.02.2022;0.293833333;0.064041667;0.864083333;0.071958333;24
14.06.2022;133.1300049;133.8899994;131.4799957;132.7599945;131.4528198;84784300;;19.02.2022;0.17525;0.0145;0.89575;0.08975;4
15.06.2022;134.2899933;137.3399963;132.1600037;135.4299927;134.0965576;91533000;;20.02.2022;0.299454545;0.028181818;0.840727273;0.131090909;11
16.06.2022;132.0800018;132.3899994;129.0399933;130.0599976;128.7794495;108123900;;21.02.2022;0.366826087;0.083173913;0.803347826;0.113434783;23
17.06.2022;130.0700073;133.0800018;129.8099976;131.5599976;130.2646484;134520300;;22.02.2022;0.615173913;0.03926087;0.871608696;0.089086957;23
21.06.2022;133.4199982;137.0599976;133.3200073;135.8699951;134.5322113;81000500;;23.02.2022;0.683814815;0.03662963;0.859259259;0.104259259;27
22.06.2022;134.7899933;137.7599945;133.9100037;135.3500061;134.0173492;73409200;;24.02.2022;0.413074074;0.049148148;0.85962963;0.091222222;27
23.06.2022;136.8200073;138.5899963;135.6300049;138.2700043;136.9086151;72433800;;25.02.2022;0.546;0.0393125;0.8510625;0.1095;16
24.06.2022;139.8999939;141.9100037;139.7700043;141.6600037;140.2652435;89116800;;26.02.2022;0.538;0.0518;0.8638;0.0844;5
27.06.2022;142.6999969;143.4900055;140.9700012;141.6600037;140.2652435;70207900;;27.02.2022;0.25775;0.024625;0.912375;0.063;8
28.06.2022;142.1300049;143.4199982;137.3200073;137.4400024;136.086792;67083400;;28.02.2022;0.492034483;0.031758621;0.882068966;0.086;29
29.06.2022;137.4600067;140.6699982;136.6699982;139.2299957;137.8591461;66242400;;1.03.2022;-0.020266667;0.058866667;0.881966667;0.059266667;30
30.06.2022;137.25;138.3699951;133.7700043;136.7200012;135.3738708;98964500;;2.03.2022;0.264173913;0.048195652;0.871021739;0.080869565;46
1.07.2022;136.0399933;139.0399933;135.6600037;138.9299927;137.562088;71051600;;3.03.2022;0.29390625;0.0385625;0.89;0.071375;32
5.07.2022;137.7700043;141.6100006;136.9299927;141.5599976;140.166214;73353800;;4.03.2022;0.169277778;0.051444444;0.872388889;0.076111111;36
6.07.2022;141.3500061;144.1199951;141.0800018;142.9199982;141.5128326;74064300;;5.03.2022;0.213428571;0.078428571;0.831142857;0.090571429;7
7.07.2022;143.2899933;146.5500031;143.2799988;146.3500061;144.9090576;66253700;;6.03.2022;0.631;0;0.927;0.073;1
8.07.2022;145.2599945;147.5500031;145;147.0399933;145.5922394;64547800;;7.03.2022;0.126357143;0.073452381;0.843666667;0.08302381;42
11.07.2022;145.6699982;146.6399994;143.7799988;144.8699951;143.4436188;63141600;;8.03.2022;0.322462687;0.049238806;0.874895522;0.075940299;67
12.07.2022;145.7599945;148.4499969;145.0500031;145.8600006;144.4238739;77588800;;9.03.2022;0.388948718;0.044948718;0.860282051;0.094871795;39
13.07.2022;142.9900055;146.4499969;142.1199951;145.4900055;144.0575256;71185600;;10.03.2022;0.359846154;0.051;0.857230769;0.091794872;39
14.07.2022;144.0800018;148.9499969;143.25;148.4700012;147.0081787;78140700;;11.03.2022;0.517172414;0.048172414;0.851965517;0.099793103;29
15.07.2022;149.7799988;150.8600006;148.1999969;150.1699982;148.6914368;76259900;;12.03.2022;0.736555556;0.036333333;0.797222222;0.166444444;9
18.07.2022;150.7400055;151.5700073;146.6999969;147.0700073;145.6219788;81420900;;13.03.2022;-0.202666667;0.046333333;0.876;0.078;3
19.07.2022;147.9199982;151.2299957;146.9100037;151;149.5132599;82982400;;14.03.2022;0.016536585;0.059487805;0.867658537;0.072902439;41
20.07.2022;151.1199951;153.7200012;150.3699951;153.0399933;151.5331726;64823400;;15.03.2022;0.5291;0.049733333;0.855366667;0.0949;30
21.07.2022;154.5;155.5700073;151.9400024;155.3500061;153.8204498;65086600;;16.03.2022;0.3345;0.043666667;0.859583333;0.096708333;24
22.07.2022;155.3899994;156.2799988;153.4100037;154.0899963;152.5728302;66675400;;17.03.2022;0.535771429;0.032685714;0.876057143;0.091142857;35
25.07.2022;154.0099945;155.0399933;152.2799988;152.9499969;151.4440613;53623900;;18.03.2022;0.544291667;0.028708333;0.872041667;0.099375;24
26.07.2022;152.2599945;153.0899963;150.8000031;151.6000061;150.1073608;55138700;;19.03.2022;0.337142857;0.055285714;0.883571429;0.061;7
27.07.2022;152.5800018;157.3300018;152.1600037;156.7899933;155.2462616;78620700;;20.03.2022;-0.026285714;0.073285714;0.833;0.093428571;7
28.07.2022;156.9799957;157.6399994;154.4100037;157.3500061;155.8007355;81378700;;21.03.2022;0.00175;0.051125;0.866375;0.082541667;24
29.07.2022;161.2400055;163.6300049;159.5;162.5099945;160.9099426;101786900;;22.03.2022;0.5966;0.04672;0.8544;0.09904;25
1.08.2022;161.0099945;163.5899963;160.8899994;161.5099945;159.9197693;67829400;;23.03.2022;0.564;0.029310345;0.863068966;0.107689655;29
2.08.2022;160.1000061;162.4100037;159.6300049;160.0099945;158.4345551;59907000;;24.03.2022;0.523285714;0.036828571;0.853885714;0.109371429;35
3.08.2022;160.8399963;166.5899963;160.75;166.1300049;164.4942932;82507500;;25.03.2022;0.493583333;0.037083333;0.853111111;0.109722222;36
4.08.2022;166.0099945;167.1900024;164.4299927;165.8099976;164.1774445;55474100;;26.03.2022;0.677;0.015;0.807;0.178;7
5.08.2022;163.2100067;165.8500061;163;165.3500061;163.9493866;56697000;;27.03.2022;0.81;0.02425;0.74575;0.22975;4
8.08.2022;166.3699951;167.8099976;164.1999969;164.8699951;163.4734497;60276900;;28.03.2022;0.564929825;0.031263158;0.843736842;0.124947368;57
9.08.2022;164.0200043;165.8200073;163.25;164.9199982;163.5230103;63135500;;29.03.2022;0.52653125;0.05540625;0.81815625;0.1265;32
10.08.2022;167.6799927;169.3399963;166.8999939;169.2400055;167.806427;70170500;;30.03.2022;0.640235294;0.036392157;0.834764706;0.128843137;51
11.08.2022;170.0599976;170.9900055;168.1900024;168.4900055;167.0628052;57149200;;31.03.2022;0.278538462;0.055948718;0.874538462;0.069461538;39
12.08.2022;169.8200073;172.1699982;169.3999939;172.1000061;170.6422119;68039400;;1.04.2022;0.464027027;0.044918919;0.85527027;0.099756757;37
15.08.2022;171.5200043;173.3899994;171.3500061;173.1900024;171.7229767;54091700;;2.04.2022;0.533833333;0.032166667;0.893166667;0.0745;6
16.08.2022;172.7799988;173.7100067;171.6600037;173.0299988;171.5643463;56377100;;3.04.2022;0.271142857;0.021714286;0.903857143;0.074428571;7
17.08.2022;172.7700043;176.1499939;172.5700073;174.5500031;173.0714569;79542000;;4.04.2022;0.542533333;0.030366667;0.873066667;0.0966;30
18.08.2022;173.75;174.8999939;173.1199951;174.1499939;172.6748505;62290100;;5.04.2022;0.515391304;0.017130435;0.888;0.094956522;23
19.08.2022;173.0299988;173.7400055;171.3099976;171.5200043;170.0671387;70346300;;6.04.2022;0.456666667;0.045925926;0.860111111;0.093814815;27
22.08.2022;169.6900024;169.8600006;167.1399994;167.5700073;166.1506042;69026800;;7.04.2022;0.418652174;0.039695652;0.85826087;0.102130435;23
23.08.2022;167.0800018;168.7100067;166.6499939;167.2299957;165.8134613;54147100;;8.04.2022;0.555307692;0.029961538;0.865461538;0.104692308;26
24.08.2022;167.3200073;168.1100006;166.25;167.5299988;166.1109161;53841500;;9.04.2022;0.141;0.074;0.8325;0.0935;2
25.08.2022;168.7799988;170.1399994;168.3500061;170.0299988;168.5897522;51218200;;10.04.2022;0.319;0.0455;0.7955;0.159;2
26.08.2022;170.5700073;171.0500031;163.5599976;163.6199951;162.2340393;78961000;;11.04.2022;0.44275;0.041166667;0.867722222;0.091111111;36
29.08.2022;161.1499939;162.8999939;159.8200073;161.3800049;160.013031;73314000;;12.04.2022;0.445903226;0.052032258;0.864774194;0.083258065;31
30.08.2022;162.1300049;162.5599976;157.7200012;158.9100037;157.5639496;77906200;;13.04.2022;0.476727273;0.033969697;0.872848485;0.093151515;33
31.08.2022;160.3099976;160.5800018;157.1399994;157.2200012;155.8882599;87991100;;14.04.2022;0.395612903;0.033483871;0.854774194;0.111612903;31
1.09.2022;156.6399994;158.4199982;154.6699982;157.9600067;156.621994;74229900;;15.04.2022;0.577692308;0.026692308;0.867923077;0.105230769;13
2.09.2022;159.75;160.3600006;154.9700012;155.8099976;154.4902039;76957800;;16.04.2022;0.0662;0.1154;0.8168;0.0676;5
6.09.2022;156.4700012;157.0899963;153.6900024;154.5299988;153.2210388;73714800;;18.04.2022;0.75325;0.042041667;0.852;0.105833333;24
7.09.2022;154.8200073;156.6699982;153.6100006;155.9600067;154.6389313;87449600;;19.04.2022;0.551586207;0.045551724;0.850689655;0.103931034;29
8.09.2022;154.6399994;156.3600006;152.6799927;154.4600067;153.1516571;84923800;;20.04.2022;0.556933333;0.0422;0.868;0.0898;30
9.09.2022;155.4700012;157.8200073;154.75;157.3699951;156.0370026;68028800;;21.04.2022;0.599322581;0.047193548;0.852806452;0.1;31
12.09.2022;159.5899963;164.2599945;159.3000031;163.4299927;162.045639;104956000;;22.04.2022;0.442777778;0.036805556;0.868361111;0.094833333;36
13.09.2022;159.8999939;160.5399933;153.3699951;153.8399963;152.5368958;122656600;;23.04.2022;0.9965;0.048;0.847;0.1045;2
14.09.2022;154.7899933;157.1000061;153.6100006;155.3099976;153.9944458;87965400;;24.04.2022;-0.097;0.1638;0.7818;0.0542;5
15.09.2022;154.6499939;155.2400055;151.3800049;152.3699951;151.0793304;90481100;;25.04.2022;0.377482759;0.057793103;0.850896552;0.091310345;29
16.09.2022;151.2100067;151.3500061;148.3699951;150.6999969;149.4235077;162278800;;26.04.2022;0.262531915;0.058595745;0.860361702;0.080893617;47
19.09.2022;149.3099976;154.5599976;149.1000061;154.4799957;153.171463;81474200;;27.04.2022;0.338243243;0.049405405;0.864972973;0.085621622;37
20.09.2022;153.3999939;158.0800018;153.0800018;156.8999939;155.5709534;107689800;;28.04.2022;0.323183333;0.049133333;0.863266667;0.087683333;60
21.09.2022;157.3399963;158.7400055;153.6000061;153.7200012;152.4178925;101696800;;29.04.2022;0.203974026;0.060779221;0.847935065;0.091324675;77
22.09.2022;152.3800049;154.4700012;150.9100037;152.7400055;151.4461975;86652500;;30.04.2022;0.462;0.050444444;0.864666667;0.084888889;9
23.09.2022;151.1900024;151.4700012;148.5599976;150.4299927;149.1557617;96029900;;1.05.2022;0.88825;0.025;0.864;0.111;4
26.09.2022;149.6600037;153.7700043;149.6399994;150.7700043;149.4928894;93339400;;2.05.2022;0.099568182;0.067795455;0.849090909;0.083136364;44
27.09.2022;152.7400055;154.7200012;149.9499969;151.7599945;150.4745026;84442700;;3.05.2022;0.398862069;0.047551724;0.856034483;0.096482759;29
28.09.2022;147.6399994;150.6399994;144.8399963;149.8399963;148.5707397;146691400;;4.05.2022;0.381962963;0.055148148;0.869185185;0.075777778;27
29.09.2022;146.1000061;146.7200012;140.6799927;142.4799957;141.2731171;128138200;;5.05.2022;0.25015;0.04615;0.88405;0.06985;20
30.09.2022;141.2799988;143.1000061;138;138.1999969;137.0293579;124925300;;6.05.2022;0.155583333;0.070833333;0.84025;0.088916667;24
3.10.2022;138.2100067;143.0700073;137.6900024;142.4499969;141.2433624;114311700;;7.05.2022;0.6335;0.0065;0.903;0.0905;4
4.10.2022;145.0299988;146.2200012;144.2599945;146.1000061;144.8624573;87830100;;8.05.2022;-0.3555;0.2125;0.71475;0.07275;4
5.10.2022;144.0700073;147.3800049;143.0099945;146.3999939;145.1599121;79471000;;9.05.2022;0.415266667;0.059533333;0.845333333;0.0951;30
6.10.2022;145.8099976;147.5399933;145.2200012;145.4299927;144.1981201;68402200;;10.05.2022;0.24628;0.04104;0.89196;0.06692;25
7.10.2022;142.5399933;143.1000061;139.4499969;140.0899963;138.9033661;85925600;;11.05.2022;0.483208333;0.043333333;0.871916667;0.084708333;24
10.10.2022;140.4199982;141.8899994;138.5700073;140.4199982;139.230545;74899000;;12.05.2022;0.3030625;0.045041667;0.872041667;0.082895833;48
11.10.2022;139.8999939;141.3500061;138.2200012;138.9799957;137.8027496;77033700;;13.05.2022;0.319820513;0.045564103;0.876564103;0.077820513;39
12.10.2022;139.1300049;140.3600006;138.1600037;138.3399963;137.1681824;70433700;;14.05.2022;0.619833333;0.077833333;0.7975;0.124333333;6
13.10.2022;134.9900055;143.5899963;134.3699951;142.9900055;141.7788086;113224000;;15.05.2022;0.515666667;0.055666667;0.8185;0.1255;6
14.10.2022;144.3099976;144.5200043;138.1900024;138.3800049;137.2078705;88598000;;16.05.2022;0.311684211;0.038473684;0.873421053;0.088;19
17.10.2022;141.0700073;142.8999939;140.2700043;142.4100037;141.2037201;85250900;;17.05.2022;0.574884615;0.026884615;0.869576923;0.103538462;26
18.10.2022;145.4900055;146.6999969;140.6100006;143.75;142.5323486;99136600;;18.05.2022;0.288172414;0.063689655;0.855551724;0.080758621;29
19.10.2022;141.6900024;144.9499969;141.5;143.8600006;142.6414337;61758300;;19.05.2022;0.4625625;0.04884375;0.85109375;0.1001875;33
20.10.2022;143.0200043;145.8899994;142.6499939;143.3899994;142.1753998;64522000;;20.05.2022;0.41196875;0.04884375;0.8555;0.09559375;32
21.10.2022;142.8699951;147.8500061;142.6499939;147.2700043;146.0225525;86548600;;21.05.2022;0.532666667;0.016333333;0.877666667;0.106;6
24.10.2022;147.1900024;150.2299957;146;149.4499969;148.184082;75981900;;22.05.2022;0.5895;0.070125;0.83;0.09975;8
25.10.2022;150.0899963;152.4900055;149.3600006;152.3399963;151.0496063;74732300;;23.05.2022;0.5566875;0.03840625;0.86765625;0.093875;33
26.10.2022;150.9600067;151.9900055;148.0399933;149.3500061;148.0849304;88194300;;24.05.2022;0.458733333;0.073033333;0.796333333;0.130666667;30
27.10.2022;148.0700073;149.0500031;144.1300049;144.8000031;143.5734711;109180200;;25.05.2022;0.246827586;0.051517241;0.86762069;0.080827586;29
28.10.2022;148.1999969;157.5;147.8200073;155.7400055;154.4207916;164762400;;26.05.2022;0.340227273;0.044409091;0.892272727;0.063340909;44
31.10.2022;153.1600037;154.2400055;151.9199982;153.3399963;152.0411224;97943200;;27.05.2022;0.431130435;0.059043478;0.863521739;0.077434783;24
1.11.2022;155.0800018;155.4499969;149.1300049;150.6499939;149.3739014;80379300;;28.05.2022;0.906666667;0.02;0.833;0.147;3
2.11.2022;148.9499969;152.1699982;145;145.0299988;143.8015137;93604600;;29.05.2022;0.6185;0.0315;0.852;0.116;2
3.11.2022;142.0599976;142.8000031;138.75;138.8800049;137.7036285;97918500;;30.05.2022;0.8027;0.0284;0.8727;0.099;10
4.11.2022;142.0899963;142.6699982;134.3800049;138.3800049;137.4354706;140814800;;31.05.2022;0.2788125;0.0471875;0.8538125;0.099;16
7.11.2022;137.1100006;139.1499939;135.6699982;138.9199982;137.971756;83374600;;1.06.2022;0.542157895;0.040736842;0.872842105;0.086368421;19
8.11.2022;140.4100037;141.4299927;137.4900055;139.5;138.5478058;89908500;;2.06.2022;0.333090909;0.0405;0.870636364;0.088954545;22
9.11.2022;138.5;138.5500031;134.5899963;134.8699951;133.9494171;74917800;;3.06.2022;0.346645161;0.051967742;0.860774194;0.087193548;31
10.11.2022;141.2400055;146.8699951;139.5;146.8699951;145.8674927;118854000;;4.06.2022;0.3875;0.107166667;0.767166667;0.1255;6
